# Forces      
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
# Time        forces(pressure viscous porous)	moments(pressure viscous porous)
2646          	((0.000000e+00 0.000000e+00 -1.662488e-12) (5.634415e-01 -1.425085e-15 -5.999022e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.077914e-13 4.156221e-14 0.000000e+00) (5.067427e-16 1.499756e-17 -6.412867e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2647          	((0.000000e+00 0.000000e+00 -4.213817e-13) (5.634399e-01 -1.239558e-15 -6.137345e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.310571e-14 1.053454e-14 0.000000e+00) (5.326451e-16 1.534336e-17 -5.743785e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2648          	((0.000000e+00 0.000000e+00 2.752642e-14) (5.634383e-01 -9.677063e-16 -5.495945e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((9.597774e-14 -6.881605e-16 0.000000e+00) (4.875004e-16 1.373986e-17 -5.078877e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2649          	((0.000000e+00 0.000000e+00 2.573927e-14) (5.634367e-01 -7.632500e-16 -4.686978e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.494565e-14 -6.434818e-16 0.000000e+00) (4.219338e-16 1.171744e-17 -4.418123e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2650          	((0.000000e+00 0.000000e+00 -1.120933e-12) (5.634352e-01 -1.097497e-15 -5.158559e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.142240e-13 2.802331e-14 0.000000e+00) (4.626396e-16 1.289640e-17 -3.761491e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2651          	((0.000000e+00 0.000000e+00 -3.858307e-13) (5.634336e-01 -9.866162e-16 -5.186431e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.920257e-14 9.645768e-15 0.000000e+00) (4.583270e-16 1.296608e-17 -3.108946e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2652          	((0.000000e+00 0.000000e+00 -1.358698e-12) (5.634321e-01 -1.356191e-15 -6.034566e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.335858e-13 3.396746e-14 0.000000e+00) (5.271570e-16 1.508642e-17 -2.460474e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2653          	((0.000000e+00 0.000000e+00 1.012748e-12) (5.634305e-01 -5.959601e-16 -4.368229e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.508470e-13 -2.531869e-14 0.000000e+00) (4.104167e-16 1.092057e-17 -1.816041e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2654          	((0.000000e+00 0.000000e+00 -8.744702e-13) (5.634290e-01 -9.047611e-16 -4.600285e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-9.390937e-14 2.186175e-14 0.000000e+00) (4.144229e-16 1.150071e-17 -1.175654e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2655          	((0.000000e+00 0.000000e+00 -7.232566e-13) (5.634274e-01 -1.011876e-15 -4.956028e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-5.095519e-14 1.808142e-14 0.000000e+00) (4.280504e-16 1.239007e-17 -5.392520e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
2656          	((0.000000e+00 0.000000e+00 -9.078440e-13) (5.634259e-01 -1.138034e-15 -5.491721e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-4.517018e-14 2.269610e-14 0.000000e+00) (4.716938e-16 1.372930e-17 9.317950e-12) (0.000000e+00 0.000000e+00 0.000000e+00))
2657          	((0.000000e+00 0.000000e+00 -1.158983e-13) (5.634244e-01 -9.292523e-16 -5.274267e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.458710e-14 2.897458e-15 0.000000e+00) (4.556522e-16 1.318567e-17 7.216669e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
2658          	((0.000000e+00 0.000000e+00 -3.387513e-13) (5.634228e-01 -8.675352e-16 -5.098645e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.757941e-14 8.468783e-15 0.000000e+00) (4.466354e-16 1.274661e-17 1.346223e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2659          	((0.000000e+00 0.000000e+00 -3.043855e-13) (5.634213e-01 -8.022781e-16 -4.769034e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.873257e-14 7.609639e-15 0.000000e+00) (4.207173e-16 1.192259e-17 1.966877e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2660          	((0.000000e+00 0.000000e+00 -6.208700e-13) (5.634198e-01 -9.138029e-16 -4.821283e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-5.398168e-14 1.552175e-14 0.000000e+00) (4.243603e-16 1.205321e-17 2.583653e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2661          	((0.000000e+00 0.000000e+00 -6.120345e-13) (5.634183e-01 -9.555892e-16 -4.941451e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.554472e-14 1.530086e-14 0.000000e+00) (4.340528e-16 1.235363e-17 3.196581e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2662          	((0.000000e+00 0.000000e+00 -1.227998e-12) (5.634168e-01 -1.269787e-15 -5.659014e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.163519e-13 3.069996e-14 0.000000e+00) (4.965643e-16 1.414754e-17 3.805682e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2663          	((0.000000e+00 0.000000e+00 -9.513796e-13) (5.634153e-01 -1.400562e-15 -6.286938e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.166543e-14 2.378449e-14 0.000000e+00) (5.393192e-16 1.571735e-17 4.410989e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2664          	((0.000000e+00 0.000000e+00 1.611749e-13) (5.634138e-01 -1.003722e-15 -5.563668e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.345734e-13 -4.029373e-15 0.000000e+00) (4.901456e-16 1.390917e-17 5.012513e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2665          	((0.000000e+00 0.000000e+00 -8.026372e-14) (5.634123e-01 -8.543761e-16 -4.936535e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.896328e-14 2.006593e-15 0.000000e+00) (4.400931e-16 1.234134e-17 5.610265e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2666          	((0.000000e+00 0.000000e+00 -1.106161e-12) (5.634108e-01 -1.175225e-15 -5.425775e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.158746e-13 2.765402e-14 0.000000e+00) (4.700573e-16 1.356444e-17 6.204278e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2667          	((0.000000e+00 0.000000e+00 -1.253936e-13) (5.634093e-01 -9.296873e-16 -5.187213e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((8.134444e-14 3.134841e-15 0.000000e+00) (4.558292e-16 1.296803e-17 6.794584e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2668          	((0.000000e+00 0.000000e+00 -8.422210e-13) (5.634079e-01 -1.099959e-15 -5.400844e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-5.998957e-14 2.105552e-14 0.000000e+00) (4.705962e-16 1.350211e-17 7.381193e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2669          	((0.000000e+00 0.000000e+00 -5.774779e-13) (5.634064e-01 -1.086834e-15 -5.334488e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-3.110838e-15 1.443695e-14 0.000000e+00) (4.779550e-16 1.333622e-17 7.964134e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2670          	((0.000000e+00 0.000000e+00 -4.850250e-13) (5.634049e-01 -1.041776e-15 -5.390575e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.134078e-14 1.212563e-14 0.000000e+00) (4.819013e-16 1.347644e-17 8.543426e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2671          	((0.000000e+00 0.000000e+00 7.929325e-14) (5.634035e-01 -7.723292e-16 -4.816526e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((9.246949e-14 -1.982331e-15 0.000000e+00) (4.380836e-16 1.204132e-17 9.119089e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2672          	((0.000000e+00 0.000000e+00 -3.704697e-13) (5.634020e-01 -7.940774e-16 -4.411648e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.965793e-14 9.261742e-15 0.000000e+00) (4.020712e-16 1.102912e-17 9.691135e-10) (0.000000e+00 0.000000e+00 0.000000e+00))
2673          	((0.000000e+00 0.000000e+00 -8.671751e-13) (5.634006e-01 -9.808326e-16 -4.817649e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-6.008315e-14 2.167938e-14 0.000000e+00) (4.289547e-16 1.204412e-17 1.025959e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2674          	((0.000000e+00 0.000000e+00 -1.378462e-13) (5.633991e-01 -7.834920e-16 -4.674636e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.774589e-14 3.446155e-15 0.000000e+00) (4.145658e-16 1.168659e-17 1.082449e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2675          	((0.000000e+00 0.000000e+00 -3.088410e-13) (5.633977e-01 -7.505337e-16 -4.546809e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.276081e-14 7.721025e-15 0.000000e+00) (3.975576e-16 1.136702e-17 1.138584e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2676          	((0.000000e+00 0.000000e+00 -1.220868e-12) (5.633963e-01 -1.102240e-15 -5.280851e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.201372e-13 3.052171e-14 0.000000e+00) (4.572629e-16 1.320213e-17 1.194366e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2677          	((0.000000e+00 0.000000e+00 -5.708924e-13) (5.633948e-01 -1.066493e-15 -5.641326e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.995581e-15 1.427231e-14 0.000000e+00) (4.760002e-16 1.410331e-17 1.249799e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2678          	((0.000000e+00 0.000000e+00 -4.444727e-13) (5.633934e-01 -1.020328e-15 -5.450562e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.436243e-15 1.111182e-14 0.000000e+00) (4.626224e-16 1.362641e-17 1.304882e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2679          	((0.000000e+00 0.000000e+00 -1.000905e-12) (5.633920e-01 -1.224640e-15 -6.071620e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.148530e-14 2.502262e-14 0.000000e+00) (5.057089e-16 1.517905e-17 1.359619e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2680          	((0.000000e+00 0.000000e+00 -4.815408e-13) (5.633906e-01 -1.159943e-15 -6.041717e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.354724e-16 1.203852e-14 0.000000e+00) (4.954640e-16 1.510429e-17 1.414012e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2681          	((0.000000e+00 0.000000e+00 2.592167e-13) (5.633892e-01 -7.743265e-16 -5.143395e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.373860e-13 -6.480417e-15 0.000000e+00) (4.297922e-16 1.285849e-17 1.468061e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2682          	((0.000000e+00 0.000000e+00 -5.606475e-13) (5.633878e-01 -8.814485e-16 -4.944623e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-3.362725e-14 1.401619e-14 0.000000e+00) (4.224162e-16 1.236156e-17 1.521767e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2683          	((0.000000e+00 0.000000e+00 -7.620888e-13) (5.633864e-01 -1.015487e-15 -5.039525e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-5.805447e-14 1.905222e-14 0.000000e+00) (4.376370e-16 1.259881e-17 1.575135e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2684          	((0.000000e+00 0.000000e+00 -7.488808e-14) (5.633850e-01 -8.131310e-16 -4.609276e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.074447e-14 1.872202e-15 0.000000e+00) (4.089902e-16 1.152319e-17 1.628166e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2685          	((0.000000e+00 0.000000e+00 -9.732714e-13) (5.633836e-01 -1.057842e-15 -5.060871e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.995914e-14 2.433178e-14 0.000000e+00) (4.490309e-16 1.265218e-17 1.680860e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2686          	((0.000000e+00 0.000000e+00 -7.523565e-13) (5.633822e-01 -1.128720e-15 -5.454067e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-3.930788e-14 1.880891e-14 0.000000e+00) (4.779112e-16 1.363517e-17 1.733221e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2687          	((0.000000e+00 0.000000e+00 -2.354330e-13) (5.633808e-01 -9.516758e-16 -5.208915e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.246527e-14 5.885826e-15 0.000000e+00) (4.618679e-16 1.302229e-17 1.785250e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2688          	((0.000000e+00 0.000000e+00 -6.132955e-13) (5.633794e-01 -9.979721e-16 -5.377463e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-5.716010e-15 1.533239e-14 0.000000e+00) (4.738177e-16 1.344366e-17 1.836948e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2689          	((0.000000e+00 0.000000e+00 -6.529312e-13) (5.633781e-01 -1.048243e-15 -5.374827e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.617487e-14 1.632328e-14 0.000000e+00) (4.774134e-16 1.343707e-17 1.888317e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2690          	((0.000000e+00 0.000000e+00 -6.970332e-15) (5.633767e-01 -8.046444e-16 -4.888354e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((8.457599e-14 1.742583e-16 0.000000e+00) (4.444702e-16 1.222089e-17 1.939360e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2691          	((0.000000e+00 0.000000e+00 -4.365298e-13) (5.633753e-01 -8.335370e-16 -4.803458e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.563306e-14 1.091325e-14 0.000000e+00) (4.303468e-16 1.200864e-17 1.990076e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2692          	((0.000000e+00 0.000000e+00 -6.286599e-13) (5.633740e-01 -9.082461e-16 -4.856272e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-3.089011e-14 1.571650e-14 0.000000e+00) (4.314019e-16 1.214068e-17 2.040468e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2693          	((0.000000e+00 0.000000e+00 -5.448368e-13) (5.633726e-01 -9.533063e-16 -4.775171e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-3.356557e-14 1.362092e-14 0.000000e+00) (4.278606e-16 1.193793e-17 2.090539e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2694          	((0.000000e+00 0.000000e+00 -9.130717e-14) (5.633713e-01 -7.746596e-16 -4.391273e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.735931e-14 2.282679e-15 0.000000e+00) (3.926386e-16 1.097818e-17 2.140289e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2695          	((0.000000e+00 0.000000e+00 -4.229338e-13) (5.633699e-01 -7.965335e-16 -4.305507e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-3.489645e-15 1.057335e-14 0.000000e+00) (3.859737e-16 1.076377e-17 2.189719e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2696          	((0.000000e+00 0.000000e+00 -4.516930e-13) (5.633686e-01 -8.106269e-16 -4.225860e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.356640e-14 1.129232e-14 0.000000e+00) (3.761118e-16 1.056465e-17 2.238833e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2697          	((0.000000e+00 0.000000e+00 -1.040554e-12) (5.633673e-01 -1.101542e-15 -4.855436e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.155620e-13 2.601384e-14 0.000000e+00) (4.199724e-16 1.213859e-17 2.287630e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2698          	((0.000000e+00 0.000000e+00 -5.257193e-13) (5.633659e-01 -1.046851e-15 -5.167526e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.592758e-14 1.314298e-14 0.000000e+00) (4.438862e-16 1.291882e-17 2.336115e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2699          	((0.000000e+00 0.000000e+00 -2.112620e-13) (5.633646e-01 -8.708583e-16 -5.056266e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.662551e-14 5.281551e-15 0.000000e+00) (4.411892e-16 1.264066e-17 2.384287e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2700          	((0.000000e+00 0.000000e+00 -1.159743e-13) (5.633633e-01 -7.300488e-16 -4.597482e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.733732e-14 2.899357e-15 0.000000e+00) (4.058885e-16 1.149371e-17 2.432147e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2701          	((0.000000e+00 0.000000e+00 -4.908116e-13) (5.633620e-01 -7.889584e-16 -4.420034e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.776227e-14 1.227029e-14 0.000000e+00) (3.904998e-16 1.105008e-17 2.479698e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2702          	((0.000000e+00 0.000000e+00 -1.046472e-12) (5.633607e-01 -1.060724e-15 -4.872800e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.034249e-13 2.616181e-14 0.000000e+00) (4.324534e-16 1.218200e-17 2.526941e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2703          	((0.000000e+00 0.000000e+00 3.179043e-13) (5.633594e-01 -6.519483e-16 -4.155978e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.389623e-13 -7.947606e-15 0.000000e+00) (3.828450e-16 1.038994e-17 2.573877e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2704          	((0.000000e+00 0.000000e+00 -1.023233e-12) (5.633581e-01 -1.018236e-15 -4.628915e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.380105e-13 2.558084e-14 0.000000e+00) (4.085694e-16 1.157229e-17 2.620508e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2705          	((0.000000e+00 0.000000e+00 -7.270286e-13) (5.633568e-01 -1.025673e-15 -5.157040e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.708908e-15 1.817571e-14 0.000000e+00) (4.470070e-16 1.289260e-17 2.666836e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2706          	((0.000000e+00 0.000000e+00 -4.517778e-13) (5.633555e-01 -9.949996e-16 -5.285643e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.204554e-14 1.129445e-14 0.000000e+00) (4.528166e-16 1.321411e-17 2.712863e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2707          	((0.000000e+00 0.000000e+00 -3.208126e-13) (5.633542e-01 -9.243364e-16 -5.022171e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.302491e-14 8.020315e-15 0.000000e+00) (4.422236e-16 1.255543e-17 2.758588e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2708          	((0.000000e+00 0.000000e+00 -3.969738e-13) (5.633529e-01 -8.843543e-16 -4.923711e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.366581e-14 9.924344e-15 0.000000e+00) (4.288364e-16 1.230928e-17 2.804014e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2709          	((0.000000e+00 0.000000e+00 7.920776e-14) (5.633516e-01 -6.356329e-16 -4.278462e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((8.743971e-14 -1.980194e-15 0.000000e+00) (3.870991e-16 1.069615e-17 2.849142e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2710          	((0.000000e+00 0.000000e+00 -1.556206e-12) (5.633503e-01 -1.216775e-15 -5.072543e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.151441e-13 3.890515e-14 0.000000e+00) (4.526916e-16 1.268136e-17 2.893974e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2711          	((0.000000e+00 0.000000e+00 -8.168552e-13) (5.633491e-01 -1.243018e-15 -5.766190e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.490079e-14 2.042138e-14 0.000000e+00) (5.056192e-16 1.441547e-17 2.938512e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2712          	((0.000000e+00 0.000000e+00 -5.854390e-13) (5.633478e-01 -1.193483e-15 -6.054417e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.905645e-14 1.463597e-14 0.000000e+00) (5.270777e-16 1.513604e-17 2.982757e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2713          	((0.000000e+00 0.000000e+00 -7.233847e-14) (5.633466e-01 -9.545624e-16 -5.559888e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((8.572067e-14 1.808462e-15 0.000000e+00) (4.892592e-16 1.389972e-17 3.026709e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2714          	((0.000000e+00 0.000000e+00 1.997687e-13) (5.633453e-01 -6.743513e-16 -4.586730e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((9.980342e-14 -4.994218e-15 0.000000e+00) (4.153324e-16 1.146683e-17 3.070369e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2715          	((0.000000e+00 0.000000e+00 -5.554801e-13) (5.633440e-01 -7.911310e-16 -4.404368e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-4.716571e-14 1.388700e-14 0.000000e+00) (3.990242e-16 1.101092e-17 3.113740e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2716          	((0.000000e+00 0.000000e+00 -1.205033e-12) (5.633428e-01 -1.149065e-15 -5.134534e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.422027e-13 3.012582e-14 0.000000e+00) (4.475490e-16 1.283634e-17 3.156822e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2717          	((0.000000e+00 0.000000e+00 -9.507405e-13) (5.633416e-01 -1.266261e-15 -5.804259e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-5.749316e-14 2.376851e-14 0.000000e+00) (5.057714e-16 1.451065e-17 3.199619e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2718          	((0.000000e+00 0.000000e+00 2.165799e-13) (5.633403e-01 -8.409184e-16 -5.351989e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.596892e-13 -5.414497e-15 0.000000e+00) (4.741670e-16 1.337997e-17 3.242131e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2719          	((0.000000e+00 0.000000e+00 -4.000374e-13) (5.633391e-01 -8.692151e-16 -4.923855e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.773570e-14 1.000093e-14 0.000000e+00) (4.373319e-16 1.230964e-17 3.284357e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2720          	((0.000000e+00 0.000000e+00 -5.196922e-13) (5.633378e-01 -9.170086e-16 -4.786727e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-2.570815e-14 1.299231e-14 0.000000e+00) (4.260551e-16 1.196682e-17 3.326300e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2721          	((0.000000e+00 0.000000e+00 -5.068709e-13) (5.633366e-01 -9.218829e-16 -4.726081e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-4.895839e-15 1.267177e-14 0.000000e+00) (4.250508e-16 1.181520e-17 3.367962e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2722          	((0.000000e+00 0.000000e+00 -4.865542e-13) (5.633354e-01 -9.178047e-16 -4.793971e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.361515e-15 1.216385e-14 0.000000e+00) (4.262524e-16 1.198493e-17 3.409344e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2723          	((0.000000e+00 0.000000e+00 -9.215171e-14) (5.633342e-01 -7.553336e-16 -4.367651e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.027327e-14 2.303793e-15 0.000000e+00) (3.946651e-16 1.091913e-17 3.450446e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2724          	((0.000000e+00 0.000000e+00 -1.050718e-12) (5.633330e-01 -1.062008e-15 -4.934725e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.085411e-13 2.626795e-14 0.000000e+00) (4.324217e-16 1.233681e-17 3.491270e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2725          	((0.000000e+00 0.000000e+00 -1.063901e-13) (5.633318e-01 -8.378909e-16 -4.776964e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.341176e-14 2.659753e-15 0.000000e+00) (4.153411e-16 1.194241e-17 3.531819e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2726          	((0.000000e+00 0.000000e+00 -5.315290e-13) (5.633306e-01 -8.656325e-16 -4.918261e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.036246e-15 1.328822e-14 0.000000e+00) (4.264931e-16 1.229565e-17 3.572091e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
2727          	((0.000000e+00 0.000000e+00 -1.028761e-12) (5.633294e-01 -1.118601e-15 -5.509132e-16) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.053022e-13 2.571901e-14 0.000000e+00) (4.721487e-16 1.377283e-17 3.612090e-09) (0.000000e+00 0.000000e+00 0.000000e+00))
